entry_time,exit_time,type,signal,entry_spot,strike,opt_type,itm_depth,entry_premium,exit_premium,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,qty,equity_at_entry
2025-08-19 13:05:00,2025-08-19 13:15:00,BUY_PE,BEARISH,24983.0,25050,PE,1,107.35,105.65,-127.49999999999915,62.08172064999999,-189.58172064999914,Reversal,2025-08-21,0,False,75,213319
2025-08-19 13:20:00,2025-08-19 13:25:00,BUY_CE,BULLISH,24984.75,24950,CE,1,115.0,114.0,-75.0,63.229703949999994,-138.22970395,Reversal,2025-08-21,0,False,75,213130
2025-08-19 13:30:00,2025-08-19 14:00:00,BUY_PE,BEARISH,24970.7,25000,PE,1,83.45,90.95,562.5,59.70828922,502.79171078,Reversal,2025-08-21,0,False,75,212992
2025-08-19 14:05:00,2025-08-19 14:45:00,BUY_CE,BULLISH,24939.65,24900,CE,1,115.65,125.3,723.7499999999993,64.45548042249999,659.2945195774994,Reversal,2025-08-21,0,False,75,213494
2025-08-20 13:25:00,2025-08-20 13:30:00,BUY_PE,BEARISH,25034.4,25100,PE,1,102.6,99.75,-213.74999999999957,61.292711492500004,-275.04271149249956,Reversal,2025-08-21,0,False,75,214154
2025-08-20 13:35:00,2025-08-20 14:20:00,BUY_CE,BULLISH,25055.5,25000,CE,1,88.4,100.5,907.4999999999995,60.892898695,846.6071013049996,Reversal,2025-08-21,0,False,75,213879
2025-08-20 14:25:00,2025-08-20 14:40:00,BUY_PE,BEARISH,25066.45,25100,PE,1,82.85,76.3,-491.2499999999998,58.1273178325,-549.3773178324998,Reversal,2025-08-21,0,False,75,214725
2025-08-21 10:40:00,2025-08-21 10:55:00,BUY_PE,BEARISH,25135.8,25200,PE,1,146.05,149.4,251.24999999999957,68.04990439750001,183.20009560249957,Reversal,2025-08-28,0,False,75,214176
2025-08-21 11:00:00,2025-08-21 11:10:00,BUY_CE,BULLISH,25115.85,25050,CE,1,199.5,189.4,-757.4999999999995,74.116883695,-831.6168836949995,Reversal,2025-08-28,0,False,75,214359
2025-08-21 11:15:00,2025-08-21 11:30:00,BUY_CE,BULLISH,25126.8,25100,CE,1,161.35,158.05,-247.49999999999872,69.48828397000001,-316.98828396999875,Reversal,2025-08-28,0,False,75,213527
2025-08-21 11:35:00,2025-08-21 11:40:00,BUY_PE,BEARISH,25124.55,25150,PE,1,125.75,122.1,-273.75000000000045,64.4557800175,-338.20578001750044,Reversal,2025-08-28,0,False,75,213210
2025-08-21 11:45:00,2025-08-21 11:50:00,BUY_CE,BULLISH,25113.85,25050,CE,1,189.8,183.45,-476.2500000000017,73.1553242875,-549.4053242875017,Reversal,2025-08-28,0,False,75,212872
2025-08-21 11:55:00,2025-08-21 12:10:00,BUY_PE,BEARISH,25105.55,25150,PE,1,129.25,127.95,-97.49999999999979,65.19723436,-162.69723435999978,Reversal,2025-08-28,0,False,75,212323
2025-08-21 13:50:00,2025-08-21 14:10:00,BUY_CE,BULLISH,25112.15,25050,CE,1,175.85,183.1,543.75,72.6467713225,471.1032286775,Reversal,2025-08-28,0,False,75,212160
2025-08-22 10:35:00,2025-08-22 11:15:00,BUY_CE,BULLISH,24923.7,24850,CE,1,173.8,162.65,-836.2500000000005,70.39892644750002,-906.6489264475005,Reversal,2025-08-28,0,False,75,212631
2025-08-22 11:20:00,2025-08-22 11:25:00,BUY_PE,BEARISH,24922.9,24950,PE,1,118.45,118.25,-15.000000000000213,63.799017084999996,-78.7990170850002,Reversal,2025-08-28,0,False,75,211725
2025-08-22 11:30:00,2025-08-22 12:15:00,BUY_CE,BULLISH,24920.75,24850,CE,1,174.5,165.8,-652.4999999999991,70.75815176500001,-723.2581517649991,Reversal,2025-08-28,0,False,75,211646
2025-08-22 13:00:00,2025-08-22 13:15:00,BUY_PE,BEARISH,24919.35,24950,PE,1,119.0,116.7,-172.49999999999977,63.652472034999995,-236.15247203499976,Reversal,2025-08-28,0,False,75,210923
2025-08-22 13:20:00,2025-08-22 13:45:00,BUY_CE,BULLISH,24933.4,24900,CE,1,133.4,143.95,791.2499999999987,67.0419527425,724.2080472574987,Reversal,2025-08-28,0,False,75,210686
2025-08-22 13:50:00,2025-08-22 14:40:00,BUY_PE,BEARISH,24941.05,25000,PE,1,131.4,167.85,2733.749999999999,69.52051558749999,2664.229484412499,Reversal,2025-08-28,0,False,75,211411
2025-08-25 11:15:00,2025-08-25 11:30:00,BUY_PE,BEARISH,24948.0,25000,PE,1,98.9,98.2,-52.50000000000021,61.002590605,-113.50259060500022,Reversal,2025-08-28,0,False,75,214075
2025-08-25 11:45:00,2025-08-25 11:55:00,BUY_CE,BULLISH,24956.45,24900,CE,1,141.0,133.6,-555.0000000000005,66.19608822999999,-621.1960882300004,Reversal,2025-08-28,0,False,75,213961
2025-08-25 13:25:00,2025-08-25 13:30:00,BUY_PE,BEARISH,24987.95,25050,PE,1,102.45,104.25,134.99999999999977,61.767040585,73.23295941499978,Reversal,2025-08-28,0,False,75,213340
2025-08-25 13:35:00,2025-08-25 14:05:00,BUY_CE,BULLISH,24992.4,24950,CE,1,114.8,125.2,780.0000000000005,64.41611200000001,715.5838880000005,Reversal,2025-08-28,0,False,75,213413
2025-08-25 14:10:00,2025-08-25 14:45:00,BUY_PE,BEARISH,24997.25,25050,PE,1,93.25,115.4,1661.2500000000005,62.644079057499994,1598.6059209425005,Reversal,2025-08-28,0,False,75,214129
2025-08-26 10:30:00,2025-08-26 11:00:00,BUY_PE,BEARISH,24785.85,24850,PE,1,96.55,98.4,138.75000000000063,60.944508122500004,77.80549187750063,Reversal,2025-08-28,0,False,75,215728
2025-08-26 11:05:00,2025-08-26 11:15:00,BUY_CE,BULLISH,24796.8,24750,CE,1,106.0,104.0,-150.0,61.8603355,-211.8603355,Reversal,2025-08-28,0,False,75,215805
2025-08-26 11:20:00,2025-08-26 11:50:00,BUY_PE,BEARISH,24812.0,24850,PE,1,83.6,89.4,435.00000000000085,59.54823114999999,375.45176885000086,Reversal,2025-08-28,0,False,75,215593
2025-08-26 11:55:00,2025-08-26 12:15:00,BUY_CE,BULLISH,24806.15,24750,CE,1,94.35,97.9,266.25000000000085,60.8169202375,205.43307976250085,Reversal,2025-08-28,0,False,75,215969
2025-08-28 10:30:00,2025-08-28 11:15:00,BUY_CE,BULLISH,24613.3,24550,CE,1,160.7,202.2,3112.5,74.169737395,3038.330262605,Reversal,2025-09-02,0,False,75,216174
2025-08-28 11:20:00,2025-08-28 11:45:00,BUY_CE,BULLISH,24655.4,24600,CE,1,171.85,164.5,-551.2499999999995,70.53013569250001,-621.7801356924996,Reversal,2025-09-02,0,False,75,219213
2025-08-28 11:50:00,2025-08-28 12:10:00,BUY_PE,BEARISH,24635.2,24700,PE,1,126.2,141.55,1151.2500000000007,66.5430402625,1084.7069597375007,Reversal,2025-09-02,0,False,75,218591
2025-08-28 13:15:00,2025-08-28 13:50:00,BUY_CE,BULLISH,24558.0,24500,CE,1,168.15,164.7,-258.75000000000125,70.4264467675,-329.17644676750126,Reversal,2025-09-02,0,False,75,219676
2025-08-28 13:55:00,2025-08-28 14:15:00,BUY_PE,BEARISH,24536.7,24600,PE,1,128.4,109.05,-1451.2500000000007,63.155053997500005,-1514.4050539975008,Reversal,2025-09-02,0,False,75,219346
2025-08-28 14:20:00,2025-08-28 14:30:00,BUY_CE,BULLISH,24587.75,24550,CE,1,145.6,138.4,-539.9999999999991,66.8628442,-606.8628441999991,Reversal,2025-09-02,0,False,75,217832
2025-08-29 10:50:00,2025-08-29 11:10:00,BUY_PE,BEARISH,24539.7,24600,PE,1,106.5,106.55,3.749999999999787,62.1488847775,-58.398884777500214,Reversal,2025-09-02,0,False,75,217225
2025-08-29 11:15:00,2025-08-29 11:20:00,BUY_CE,BULLISH,24548.1,24500,CE,1,142.5,140.25,-168.75,66.9552035125,-235.70520351250002,Reversal,2025-09-02,0,False,75,217167
2025-08-29 14:00:00,2025-08-29 14:10:00,BUY_PE,BEARISH,24483.5,24550,PE,1,110.2,91.65,-1391.2499999999998,60.686545217500004,-1451.9365452174998,Reversal,2025-09-02,0,False,75,216931
2025-09-01 10:30:00,2025-09-01 11:10:00,BUY_CE,BULLISH,24511.9,24450,CE,1,131.1,135.6,337.5,66.07470608499999,271.425293915,Reversal,2025-09-02,0,False,75,215479
2025-09-01 11:15:00,2025-09-01 12:05:00,BUY_PE,BEARISH,24546.2,24600,PE,1,78.9,78.75,-11.250000000000426,58.254881507499995,-69.50488150750041,Reversal,2025-09-02,0,False,75,215751
2025-09-01 13:05:00,2025-09-01 13:40:00,BUY_CE,BULLISH,24589.35,24550,CE,1,84.35,96.0,873.7500000000005,60.2766828925,813.4733171075004,Reversal,2025-09-02,0,False,75,215681
2025-09-01 13:45:00,2025-09-01 13:50:00,BUY_PE,BEARISH,24596.65,24650,PE,1,73.65,72.35,-97.50000000000085,57.39571479999999,-154.89571480000086,Reversal,2025-09-02,0,False,75,216495
2025-09-01 13:55:00,2025-09-01 14:20:00,BUY_CE,BULLISH,24597.2,24550,CE,1,95.0,102.4,555.0000000000005,61.31827537,493.6817246300005,Reversal,2025-09-02,0,False,75,216340
2025-09-01 14:25:00,2025-09-01 14:35:00,BUY_PE,BEARISH,24600.95,24650,PE,1,68.9,65.25,-273.75000000000045,56.4788665825,-330.2288665825005,Reversal,2025-09-02,0,False,75,216833
2025-09-02 10:40:00,2025-09-02 10:45:00,BUY_PE,BEARISH,24736.65,24800,PE,1,141.0,140.55,-33.74999999999915,66.9364894525,-100.68648945249915,Reversal,2025-09-09,0,False,75,216503
2025-09-02 10:50:00,2025-09-02 11:20:00,BUY_CE,BULLISH,24735.1,24700,CE,1,168.95,171.35,180.00000000000043,71.16191426500001,108.83808573500042,Reversal,2025-09-09,0,False,75,216402
2025-09-02 11:25:00,2025-09-02 11:30:00,BUY_PE,BEARISH,24721.9,24750,PE,1,118.15,117.65,-37.5,63.72496279000001,-101.22496279,Reversal,2025-09-09,0,False,75,216511
2025-09-02 11:35:00,2025-09-02 11:50:00,BUY_CE,BULLISH,24740.4,24700,CE,1,175.7,173.25,-183.74999999999915,71.59235832249999,-255.34235832249914,Reversal,2025-09-09,0,False,75,216410
2025-09-02 11:55:00,2025-09-02 12:05:00,BUY_PE,BEARISH,24729.3,24800,PE,1,139.3,137.95,-101.2500000000017,66.60207448749999,-167.85207448750168,Reversal,2025-09-09,0,False,75,216155
2025-09-02 13:10:00,2025-09-02 13:35:00,BUY_PE,BEARISH,24724.85,24750,PE,1,114.65,129.95,1147.4999999999986,64.91707423,1082.5829257699986,Reversal,2025-09-09,0,False,75,215987
2025-09-02 13:40:00,2025-09-02 13:55:00,BUY_CE,BULLISH,24655.05,24600,CE,1,206.2,154.25,-3896.249999999999,70.5986076475,-3966.848607647499,StopLoss,2025-09-09,0,False,75,217069
2025-09-02 14:15:00,2025-09-02 14:30:00,BUY_CE,BULLISH,24570.2,24500,CE,1,206.15,190.55,-1169.9999999999995,74.464050085,-1244.4640500849996,Reversal,2025-09-09,0,False,75,213103
2025-09-03 13:05:00,2025-09-03 14:20:00,BUY_CE,BULLISH,24608.5,24550,CE,1,161.75,198.05,2722.500000000001,73.76309899,2648.736901010001,Reversal,2025-09-09,0,False,75,211858
2025-09-03 14:25:00,2025-09-03 14:50:00,BUY_PE,BEARISH,24667.15,24700,PE,1,117.4,115.0,-180.00000000000043,63.41731462,-243.4173146200004,Reversal,2025-09-09,0,False,75,214507
2025-09-04 10:30:00,2025-09-04 10:50:00,BUY_PE,BEARISH,24848.3,24900,PE,1,118.65,128.5,738.7499999999995,64.8977322325,673.8522677674996,Reversal,2025-09-09,0,False,75,214263
2025-09-04 10:55:00,2025-09-04 11:10:00,BUY_CE,BULLISH,24831.9,24800,CE,1,137.25,132.6,-348.75000000000045,65.9628711175,-414.71287111750047,Reversal,2025-09-09,0,False,75,214937
2025-09-04 11:15:00,2025-09-04 11:30:00,BUY_PE,BEARISH,24819.5,24850,PE,1,105.6,103.55,-153.74999999999977,61.7988828325,-215.54888283249977,Reversal,2025-09-09,0,False,75,214523
2025-09-04 11:35:00,2025-09-04 11:40:00,BUY_CE,BULLISH,24814.6,24750,CE,1,160.35,165.65,397.50000000000085,70.2641488,327.23585120000087,Reversal,2025-09-09,0,False,75,214307
2025-09-05 10:30:00,2025-09-05 10:35:00,BUY_CE,BULLISH,24689.4,24650,CE,1,142.55,128.8,-1031.25,65.73709494250001,-1096.9870949425,Reversal,2025-09-09,0,False,75,214634
2025-09-05 10:40:00,2025-09-05 11:05:00,BUY_PE,BEARISH,24702.15,24750,PE,1,112.45,114.0,116.24999999999979,63.1435584475,53.10644155249979,Reversal,2025-09-09,0,False,75,213537
2025-09-05 14:10:00,2025-09-05 14:25:00,BUY_PE,BEARISH,24745.35,24800,PE,1,96.9,98.25,101.24999999999957,60.940352132499996,40.30964786749958,Reversal,2025-09-09,0,False,75,213590
2025-09-08 10:45:00,2025-09-08 10:55:00,BUY_CE,BULLISH,24795.75,24750,CE,1,110.95,93.95,-1275.0,60.956906995000004,-1335.956906995,Reversal,2025-09-09,0,False,75,213631
2025-09-08 11:50:00,2025-09-08 12:05:00,BUY_PE,BEARISH,24815.45,24850,PE,1,62.95,56.65,-472.50000000000034,55.361680480000004,-527.8616804800004,Reversal,2025-09-09,0,False,75,212295
2025-09-08 13:00:00,2025-09-08 13:25:00,BUY_CE,BULLISH,24858.65,24800,CE,1,113.4,103.05,-776.2500000000007,62.009120447499996,-838.2591204475007,Reversal,2025-09-09,0,False,75,211767
2025-09-08 13:30:00,2025-09-08 13:35:00,BUY_PE,BEARISH,24858.1,24900,PE,1,66.4,71.05,348.7499999999994,57.012298997500004,291.73770100249936,Reversal,2025-09-09,0,False,75,210929
2025-09-08 13:40:00,2025-09-08 13:55:00,BUY_PE,BEARISH,24849.7,24900,PE,1,73.95,74.7,56.25,57.6562010575,-1.4062010574999988,Reversal,2025-09-09,0,False,75,211220
