bar,dir,trigger,outcome
2022-01-24 13:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 17150 exp=2024-10-03
2022-01-24 14:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 17100 exp=2024-10-03
2022-01-24 14:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 17150 exp=2024-10-03
2022-01-24 15:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 17100 exp=2024-10-03
2022-01-24 15:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 17200 exp=2024-10-03
2022-01-25 10:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 17100 exp=2024-10-03
2022-01-25 10:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 17000 exp=2024-10-03
2022-01-25 10:35:00,BULLISH,Signal,SKIP:ADX_low 19.7<20
2022-01-25 10:45:00,BEARISH,Signal,SKIP:ADX_low 19.1<20
2022-01-25 10:55:00,BULLISH,Signal,SKIP:ADX_low 19.4<20
2022-01-25 11:10:00,BULLISH,Signal,SKIP:ADX_low 18.7<20
2022-01-25 11:35:00,BEARISH,Signal,SKIP:ADX_low 14.1<20
2022-01-25 11:55:00,BEARISH,Signal,SKIP:ADX_low 11.7<20
2022-01-25 12:10:00,BULLISH,Signal,SKIP:ADX_low 10.4<20
2022-01-25 12:40:00,BEARISH,Signal,SKIP:ADX_low 7.4<20
2022-01-25 12:55:00,BULLISH,Signal,SKIP:ADX_low 9.7<20
2022-01-25 13:30:00,BEARISH,Signal,SKIP:ADX_low 12.1<20
2022-01-25 13:35:00,BULLISH,Signal,SKIP:ADX_low 11.8<20
2022-01-25 14:15:00,BEARISH,Signal,SKIP:ADX_low 19.8<20
2022-01-25 14:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 17150 exp=2024-10-03
2022-01-25 14:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 17250 exp=2024-10-03
2022-01-25 15:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 17300 exp=2024-10-03
2022-01-25 15:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 17300 exp=2024-10-03
2022-01-27 09:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 16950 exp=2024-10-03
2022-01-27 10:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 17050 exp=2024-10-03
2022-01-27 10:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 16950 exp=2024-10-03
2022-01-27 10:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 17050 exp=2024-10-03
2022-01-27 11:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 16900 exp=2024-10-03
2022-01-27 11:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 17000 exp=2024-10-03
2022-01-27 11:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 16900 exp=2024-10-03
2022-01-27 11:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 17000 exp=2024-10-03
2022-01-27 12:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 16900 exp=2024-10-03
2022-01-27 12:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 17000 exp=2024-10-03
2022-01-27 13:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 17050 exp=2024-10-03
2022-01-27 14:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 17000 exp=2024-10-03
2022-01-27 14:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 17100 exp=2024-10-03
2022-01-27 14:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 17050 exp=2024-10-03
2022-01-27 14:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 17150 exp=2024-10-03
2022-01-27 15:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 17050 exp=2024-10-03
2022-01-27 15:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 17150 exp=2024-10-03
2022-01-28 10:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 17400 exp=2024-10-03
2022-01-28 10:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 17350 exp=2024-10-03
2022-01-28 10:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 17300 exp=2024-10-03
2022-01-28 10:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 17350 exp=2024-10-03
2022-01-28 10:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 17250 exp=2024-10-03
2022-01-28 11:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 17350 exp=2024-10-03
2022-01-28 11:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 17300 exp=2024-10-03
2022-01-28 11:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 17300 exp=2024-10-03
2022-01-28 12:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 17400 exp=2024-10-03
2022-01-28 12:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 17300 exp=2024-10-03
2022-01-28 12:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 17400 exp=2024-10-03
2022-01-28 12:45:00,BULLISH,Signal,SKIP:ADX_low 19.0<20
2022-01-28 12:55:00,BEARISH,Signal,SKIP:ADX_low 17.4<20
2022-01-28 13:25:00,BULLISH,Signal,SKIP:ADX_low 16.0<20
2022-01-28 13:40:00,BEARISH,Signal,SKIP:ADX_low 17.8<20
2022-01-28 13:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 17200 exp=2024-10-03
2022-01-28 14:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 17100 exp=2024-10-03
2022-01-28 14:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 17200 exp=2024-10-03
2022-01-28 14:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 17100 exp=2024-10-03
2022-01-28 14:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 17200 exp=2024-10-03
2022-01-28 15:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 17050 exp=2024-10-03
2022-03-02 09:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 16700 exp=2024-10-03
2022-03-02 09:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 16750 exp=2024-10-03
2022-03-02 09:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 16700 exp=2024-10-03
2022-03-02 09:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 16700 exp=2024-10-03
2022-03-02 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 16650 exp=2024-10-03
2022-03-02 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 16650 exp=2024-10-03
2022-03-02 10:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 16550 exp=2024-10-03
2022-03-02 10:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 16650 exp=2024-10-03
2022-03-02 10:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 16550 exp=2024-10-03
2022-03-02 11:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 16600 exp=2024-10-03
2022-03-02 11:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 16550 exp=2024-10-03
2022-03-02 11:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 16600 exp=2024-10-03
2022-03-02 12:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 16500 exp=2024-10-03
2022-03-02 12:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 16450 exp=2024-10-03
2022-03-02 12:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 16550 exp=2024-10-03
2022-03-02 12:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 16500 exp=2024-10-03
2022-03-02 13:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 16600 exp=2024-10-03
2022-03-02 13:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 16500 exp=2024-10-03
2022-03-02 14:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 16600 exp=2024-10-03
2022-03-02 14:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 16450 exp=2024-10-03
2022-03-02 14:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 16600 exp=2024-10-03
2022-03-02 15:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 16550 exp=2024-10-03
2022-03-03 09:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 16600 exp=2024-10-03
2022-03-03 10:30:00,BULLISH,Signal,SKIP:ADX_low 19.5<20
2022-03-03 10:45:00,BEARISH,Signal,SKIP:ADX_low 16.7<20
2022-03-03 11:10:00,BULLISH,Signal,SKIP:ADX_low 13.8<20
2022-03-03 11:40:00,BEARISH,Signal,SKIP:ADX_low 13.7<20
2022-03-03 11:50:00,BULLISH,Signal,SKIP:ADX_low 13.0<20
2022-03-03 12:05:00,BULLISH,Signal,SKIP:ADX_low 11.4<20
2022-03-03 12:15:00,BEARISH,Signal,SKIP:ADX_low 11.5<20
2022-03-03 12:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 16500 exp=2024-10-03
2022-03-03 13:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 16600 exp=2024-10-03
2022-03-03 13:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 16500 exp=2024-10-03
2022-03-03 14:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 16600 exp=2024-10-03
2022-03-03 14:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 16500 exp=2024-10-03
2022-03-03 14:45:00,BEARISH,Signal,SKIP:ADX_low 19.0<20
2022-03-03 15:20:00,BULLISH,Signal,SKIP:ADX_low 18.2<20
2022-03-03 15:25:00,BEARISH,Signal,SKIP:ADX_low 17.2<20
2022-03-04 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 16200 exp=2024-10-03
2022-03-04 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 16250 exp=2024-10-03
2022-03-04 09:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 16300 exp=2024-10-03
2022-03-04 10:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 16150 exp=2024-10-03
2022-03-04 11:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 16200 exp=2024-10-03
2022-03-04 11:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 16100 exp=2024-10-03
2022-03-04 11:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 16200 exp=2024-10-03
2022-03-04 12:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 16300 exp=2024-10-03
2022-03-04 12:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 16200 exp=2024-10-03
2022-03-04 12:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 16300 exp=2024-10-03
2022-03-04 12:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 16250 exp=2024-10-03
2022-03-04 13:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 16350 exp=2024-10-03
2022-03-04 13:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 16400 exp=2024-10-03
2022-03-04 13:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 16350 exp=2024-10-03
2022-03-04 13:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 16450 exp=2024-10-03
2022-03-04 13:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 16400 exp=2024-10-03
2022-03-04 14:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 16300 exp=2024-10-03
2022-03-04 14:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 16350 exp=2024-10-03
2022-03-04 15:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 16300 exp=2024-10-03
2022-03-04 15:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 16200 exp=2024-10-03
2022-03-07 09:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 15900 exp=2024-10-03
2022-03-07 09:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 15900 exp=2024-10-03
2022-03-07 09:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 15850 exp=2024-10-03
2022-03-07 09:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 15850 exp=2024-10-03
2022-03-07 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 15850 exp=2024-10-03
2022-03-07 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 15850 exp=2024-10-03
2022-03-07 10:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 15750 exp=2024-10-03
2022-03-07 10:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 15850 exp=2024-10-03
2022-03-07 10:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 15800 exp=2024-10-03
2022-03-07 10:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 15750 exp=2024-10-03
2022-03-07 11:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 15900 exp=2024-10-03
2022-03-07 11:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 15950 exp=2024-10-03
2022-03-07 12:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 15850 exp=2024-10-03
2022-03-07 12:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 15950 exp=2024-10-03
2022-03-07 12:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 15850 exp=2024-10-03
2022-03-07 12:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 15950 exp=2024-10-03
2022-03-07 13:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 16000 exp=2024-10-03
2022-03-07 13:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 15900 exp=2024-10-03
2022-03-07 13:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 15850 exp=2024-10-03
2022-03-07 14:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 15750 exp=2024-10-03
2022-03-07 15:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 15900 exp=2024-10-03
2022-03-07 15:10:00,BULLISH,Signal,SKIP:ADX_low 18.4<20
2022-03-08 09:15:00,BEARISH,Signal,SKIP:ADX_low 19.0<20
2022-03-08 09:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 15850 exp=2024-10-03
2022-03-08 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 15850 exp=2024-10-03
2022-03-08 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 15850 exp=2024-10-03
2022-03-08 09:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 15800 exp=2024-10-03
2022-03-08 10:20:00,BEARISH,Signal,SKIP:ADX_low 16.3<20
2022-03-08 10:50:00,BULLISH,Signal,SKIP:ADX_low 17.2<20
2022-03-08 11:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 15750 exp=2024-10-03
2022-03-08 11:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 15700 exp=2024-10-03
2022-03-08 12:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 15650 exp=2024-10-03
2022-03-08 12:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 15750 exp=2024-10-03
2022-03-08 12:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 15750 exp=2024-10-03
2022-03-08 12:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 15650 exp=2024-10-03
2022-03-08 12:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 15750 exp=2024-10-03
2022-03-08 13:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 15700 exp=2024-10-03
2022-03-08 13:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 15750 exp=2024-10-03
2022-03-08 13:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 15700 exp=2024-10-03
2022-03-08 14:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 15900 exp=2024-10-03
2022-03-08 14:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 15850 exp=2024-10-03
2022-03-08 15:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 16050 exp=2024-10-03
2022-03-09 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 16150 exp=2024-10-03
2022-03-09 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 16150 exp=2024-10-03
2022-03-09 09:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 16200 exp=2024-10-03
2022-03-09 10:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 16100 exp=2024-10-03
2022-03-09 10:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 16200 exp=2024-10-03
2022-03-09 10:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 16100 exp=2024-10-03
2022-03-09 11:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 16200 exp=2024-10-03
2022-03-09 11:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 16100 exp=2024-10-03
2022-03-09 12:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 16250 exp=2024-10-03
2022-03-09 12:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 16150 exp=2024-10-03
2022-03-09 13:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 16350 exp=2024-10-03
2022-03-09 13:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 16250 exp=2024-10-03
2022-03-09 14:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 16400 exp=2024-10-03
2022-03-09 14:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 16300 exp=2024-10-03
2022-03-09 14:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 16300 exp=2024-10-03
2022-03-09 15:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 16400 exp=2024-10-03
2022-03-09 15:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 16300 exp=2024-10-03
2022-03-10 09:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 16650 exp=2024-10-03
2022-03-10 10:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 16750 exp=2024-10-03
2022-03-10 10:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 16650 exp=2024-10-03
2022-03-10 11:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 16750 exp=2024-10-03
2022-03-10 11:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 16650 exp=2024-10-03
2022-03-10 11:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 16750 exp=2024-10-03
2022-03-10 12:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 16750 exp=2024-10-03
2022-03-10 12:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 16650 exp=2024-10-03
2022-03-10 12:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 16700 exp=2024-10-03
2022-03-10 12:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 16600 exp=2024-10-03
2022-03-10 13:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 16650 exp=2024-10-03
2022-03-10 13:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 16600 exp=2024-10-03
2022-03-10 13:30:00,BEARISH,Signal,SKIP:ADX_low 19.1<20
2022-03-10 14:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 16450 exp=2024-10-03
2022-03-10 14:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 16550 exp=2024-10-03
2022-03-10 14:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 16650 exp=2024-10-03
2022-03-10 15:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 16550 exp=2024-10-03
2022-03-10 15:20:00,BEARISH,Signal,SKIP:ADX_low 19.3<20
2022-03-11 10:00:00,BULLISH,Signal,SKIP:ADX_low 15.8<20
2022-03-11 10:10:00,BEARISH,Signal,SKIP:ADX_low 15.1<20
2022-03-11 10:50:00,BULLISH,Signal,SKIP:ADX_low 17.0<20
2022-03-11 11:20:00,BEARISH,Signal,SKIP:ADX_low 14.1<20
2022-03-11 11:30:00,BULLISH,Signal,SKIP:ADX_low 12.9<20
2022-03-11 11:55:00,BEARISH,Signal,SKIP:ADX_low 10.1<20
2022-03-11 12:15:00,BULLISH,Signal,SKIP:ADX_low 9.1<20
2022-03-11 12:30:00,BEARISH,Signal,SKIP:ADX_low 8.4<20
2022-03-11 12:40:00,BULLISH,Signal,SKIP:ADX_low 7.9<20
2022-03-11 12:45:00,BEARISH,Signal,SKIP:ADX_low 7.9<20
2022-03-11 13:00:00,BULLISH,Signal,SKIP:ADX_low 12.0<20
2022-03-11 13:20:00,BULLISH,Signal,SKIP:ADX_low 19.1<20
2022-03-11 13:40:00,BEARISH,Signal,SKIP:ADX_low 19.6<20
2022-03-11 13:55:00,BULLISH,Signal,SKIP:ADX_low 19.6<20
2022-03-11 14:05:00,BEARISH,Signal,SKIP:ADX_low 18.2<20
2022-03-11 14:15:00,BULLISH,Signal,SKIP:ADX_low 16.1<20
2022-03-11 14:30:00,BEARISH,Signal,SKIP:ADX_low 14.3<20
2022-03-11 14:40:00,BULLISH,Signal,SKIP:ADX_low 13.3<20
2022-03-11 15:10:00,BEARISH,Signal,SKIP:ADX_low 11.9<20
2022-03-14 09:20:00,BULLISH,Signal,SKIP:ADX_low 14.2<20
2022-03-14 09:55:00,BULLISH,Signal,SKIP:ADX_low 18.3<20
2022-03-14 10:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 16700 exp=2024-10-03
2022-03-14 10:30:00,BULLISH,Signal,SKIP:ADX_low 19.1<20
2022-03-14 10:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 16750 exp=2024-10-03
2022-03-14 11:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 16650 exp=2024-10-03
2022-03-14 11:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 16700 exp=2024-10-03
2022-03-14 11:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 16800 exp=2024-10-03
2022-03-14 12:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 16800 exp=2024-10-03
2022-03-14 12:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 16700 exp=2024-10-03
2022-03-14 12:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 16800 exp=2024-10-03
2022-03-14 13:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 16850 exp=2024-10-03
2022-03-14 13:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 16750 exp=2024-10-03
2022-03-14 13:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 16800 exp=2024-10-03
2022-03-14 13:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 16750 exp=2024-10-03
2022-03-14 14:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 16850 exp=2024-10-03
2022-03-14 14:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 16750 exp=2024-10-03
2022-03-14 15:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 16850 exp=2024-10-03
2022-03-14 15:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 16900 exp=2024-10-03
2022-03-14 15:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 16850 exp=2024-10-03
2022-03-15 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 16900 exp=2024-10-03
2022-03-15 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 16850 exp=2024-10-03
2022-03-15 10:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 16800 exp=2024-10-03
2022-03-15 10:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 16900 exp=2024-10-03
2022-03-15 10:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 16850 exp=2024-10-03
2022-03-15 10:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 16950 exp=2024-10-03
2022-03-15 11:10:00,BULLISH,Signal,SKIP:ADX_low 15.4<20
2022-03-15 11:15:00,BEARISH,Signal,SKIP:ADX_low 15.6<20
2022-03-15 11:25:00,BULLISH,Signal,SKIP:ADX_low 15.6<20
2022-03-15 11:35:00,BEARISH,Signal,SKIP:ADX_low 16.1<20
2022-03-15 11:45:00,BULLISH,Signal,SKIP:ADX_low 14.9<20
2022-03-15 12:10:00,BEARISH,Signal,SKIP:ADX_low 13.6<20
2022-03-15 12:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 16700 exp=2024-10-03
2022-03-15 13:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 16700 exp=2024-10-03
2022-03-15 13:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 16700 exp=2024-10-03
2022-03-15 13:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 16750 exp=2024-10-03
2022-03-15 14:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 16600 exp=2024-10-03
2022-03-15 14:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 16550 exp=2024-10-03
2022-03-15 14:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 16650 exp=2024-10-03
2022-03-15 14:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 16600 exp=2024-10-03
2022-03-15 15:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 16700 exp=2024-10-03
2022-03-15 15:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 16600 exp=2024-10-03
2022-03-16 09:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 16850 exp=2024-10-03
2022-03-16 09:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 16900 exp=2024-10-03
2022-03-16 09:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 16900 exp=2024-10-03
2022-03-16 09:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 16850 exp=2024-10-03
2022-03-16 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 16950 exp=2024-10-03
2022-03-16 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 16950 exp=2024-10-03
2022-03-16 10:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 16800 exp=2024-10-03
2022-03-16 11:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 16950 exp=2024-10-03
2022-03-16 11:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 16850 exp=2024-10-03
2022-03-16 11:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 16950 exp=2024-10-03
2022-03-16 12:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 16950 exp=2024-10-03
2022-03-16 12:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 16850 exp=2024-10-03
2022-03-16 12:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 16950 exp=2024-10-03
2022-03-16 12:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 16850 exp=2024-10-03
2022-03-16 12:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 16950 exp=2024-10-03
2022-03-16 13:25:00,BULLISH,Signal,SKIP:ADX_low 18.0<20
2022-03-16 13:40:00,BEARISH,Signal,SKIP:ADX_low 14.8<20
2022-03-16 13:55:00,BEARISH,Signal,SKIP:ADX_low 12.8<20
2022-03-16 14:15:00,BEARISH,Signal,SKIP:ADX_low 11.2<20
2022-03-16 14:25:00,BULLISH,Signal,SKIP:ADX_low 10.2<20
2022-03-16 14:45:00,BULLISH,Signal,SKIP:ADX_low 10.8<20
2022-03-16 14:50:00,BEARISH,Signal,SKIP:ADX_low 11.8<20
2022-03-16 15:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 17050 exp=2024-10-03
2022-03-17 09:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 17150 exp=2024-10-03
2022-03-17 09:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 17150 exp=2024-10-03
2022-03-17 09:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 17150 exp=2024-10-03
2022-03-17 09:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 17150 exp=2024-10-03
2022-03-17 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 17150 exp=2024-10-03
2022-03-17 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 17150 exp=2024-10-03
2022-03-17 10:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 17300 exp=2024-10-03
2022-03-17 10:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 17200 exp=2024-10-03
