entry_time,exit_time,type,entry_spot,sell_strike,buy_strike,sell_entry,buy_entry,sell_exit,buy_exit,net_credit,exit_spread,pnl_per_unit,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,is_next_expiry,qty,equity_at_entry,margin_at_entry,margin_req,elm_component,margin_util_pct
2024-10-04 11:50:00,2024-10-07 09:40:00,BEAR_CALL,25365.5,25350,25850,213.9,34.2,73.4,10.0,179.7,63.400000000000006,116.29999999999998,22678.499999999996,180.18086484499997,22498.319135154998,Reversal,2024-10-10,3,True,False,195,400568,71869,79056,0,17.9
2024-10-07 09:45:00,2024-10-07 10:05:00,BULL_PUT,25038.0,25050,24550,142.15,35.7,155.65,41.25,106.45,114.4,-7.950000000000003,-1550.2500000000005,192.35788759250002,-1742.6078875925004,Reversal,2024-10-10,0,False,False,195,423066,70941,78035,0,16.8
2024-10-07 10:10:00,2024-10-07 11:55:00,BEAR_CALL,25058.8,25050,25550,195.8,26.75,135.0,19.14,169.05,115.86,53.19000000000001,10372.050000000003,194.4673277747,10177.582672225302,Reversal,2024-10-10,0,False,False,195,421324,71000,78100,0,16.9
2024-10-07 12:00:00,2024-10-08 09:25:00,BULL_PUT,24882.3,24900,24400,168.5,50.3,226.55,64.95,118.2,161.60000000000002,-43.40000000000002,-8463.000000000004,227.556329189,-8690.556329189003,Reversal,2024-10-10,1,True,False,195,431501,70500,77550,0,16.3
2024-10-08 09:30:00,2024-10-08 10:30:00,BEAR_CALL,24804.8,24800,25300,206.2,29.5,229.15,35.0,176.7,194.15,-17.450000000000017,-3402.750000000003,228.61136980550003,-3631.3613698055033,Reversal,2024-10-10,0,False,False,195,422811,70280,77308,0,16.6
2024-10-08 10:35:00,2024-10-08 12:20:00,BULL_PUT,24932.15,24950,24450,174.9,39.0,167.5,35.04,135.9,132.46,3.4399999999999977,670.7999999999995,203.3505043172,467.44949568279947,Reversal,2024-10-10,0,False,False,195,419179,70641,77705,0,16.9
2024-10-08 12:25:00,2024-10-08 13:45:00,BEAR_CALL,24930.75,24950,25450,137.94,11.85,162.6,12.9,126.09,149.7,-23.609999999999985,-4603.949999999997,183.2101127927,-4787.160112792697,Reversal,2024-10-10,0,False,False,195,419647,70637,77701,0,16.8
2024-10-08 13:50:00,2024-10-08 15:05:00,BULL_PUT,25002.8,25000,24500,122.45,22.85,143.25,25.65,99.6,117.6,-18.0,-3510.0,177.94450574600003,-3687.9445057460002,Reversal,2024-10-10,0,False,False,195,414859,70841,77925,0,17.1
2024-10-08 15:10:00,2024-10-09 09:25:00,BEAR_CALL,25010.95,25000,25500,109.25,9.0,134.65,11.55,100.25,123.10000000000001,-22.85000000000001,-4455.750000000002,166.7339379035,-4622.483937903502,Reversal,2024-10-10,1,True,False,195,411172,70864,77951,0,17.2
2024-10-09 09:30:00,2024-10-09 12:10:00,BULL_PUT,25061.15,25050,24550,145.55,18.89,86.95,5.95,126.66000000000001,81.0,45.66000000000001,8903.700000000003,162.6148386842,8741.085161315803,Reversal,2024-10-10,0,False,False,195,406549,71007,78107,0,17.5
2024-10-09 12:15:00,2024-10-09 12:50:00,BEAR_CALL,25110.35,25100,25600,107.75,5.55,119.8,4.9,102.2,114.89999999999999,-12.699999999999989,-2476.4999999999977,159.97338944,-2636.473389439998,Reversal,2024-10-10,0,False,False,195,415290,71146,78261,0,17.1
2024-10-09 12:55:00,2024-10-09 13:40:00,BULL_PUT,25140.5,25150,24650,91.3,6.5,149.4,9.1,84.8,140.3,-55.500000000000014,-10822.500000000004,165.035675669,-10987.535675669003,Reversal,2024-10-10,0,False,False,195,412654,71231,78355,0,17.3
