entry_time,exit_time,type,entry_spot,sell_strike,buy_strike,sell_entry,buy_entry,sell_exit,buy_exit,net_credit,exit_spread,pnl_per_unit,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,is_next_expiry,qty,equity_at_entry,margin_at_entry,margin_req,elm_component,elm_raw,margin_util_pct
2025-05-27 15:05:00,2025-05-29 10:30:00,BULL_PUT,24841.5,24850,24350,181.9,31.15,111.95,3.25,150.75,108.7,42.05,8199.75,180.0830897975,8019.6669102025,Reversal,2025-05-29,2,True,False,195,1451086,70384,77423,0,96882,4.9
2025-05-29 10:30:00,2025-05-29 15:00:00,BEAR_CALL,24757.95,24750,25250,249.85,77.09,250.1,68.25,172.76,181.85,-9.090000000000003,-1772.5500000000006,260.0169233927,-2032.5669233927006,Reversal,2025-06-05,0,False,True,195,1459106,101095,111204,30947,96556,6.9
2025-05-29 15:00:00,2025-05-30 10:15:00,BULL_PUT,24797.75,24800,24300,180.3,37.6,209.2,50.4,142.70000000000002,158.79999999999998,-16.099999999999966,-3139.499999999993,220.77194082500003,-3360.271940824993,Reversal,2025-06-05,1,True,True,195,1457074,101257,111383,30997,96711,6.9
2025-05-30 10:15:00,2025-06-02 10:45:00,BEAR_CALL,24767.3,24750,25250,236.15,61.4,167.2,35.75,174.75,131.45,43.30000000000001,8443.500000000002,222.39511731500002,8221.104882685002,Reversal,2025-06-05,3,True,False,195,1453713,70174,77191,0,96592,4.8
2025-06-02 10:45:00,2025-06-03 09:20:00,BULL_PUT,24634.85,24650,24150,219.7,48.95,196.0,42.4,170.75,153.6,17.150000000000006,3344.250000000001,226.73276414149998,3117.517235858501,Reversal,2025-06-05,1,True,False,195,1461934,69799,76779,0,96076,4.8
2025-06-03 09:20:00,2025-06-03 10:20:00,BEAR_CALL,24668.7,24650,25150,240.75,62.4,270.35,68.75,178.35,201.60000000000002,-23.25000000000003,-4533.7500000000055,262.07196611750004,-4795.821966117505,Reversal,2025-06-05,0,False,False,195,1465052,69895,76884,0,96208,4.8
2025-06-03 10:20:00,2025-06-03 10:40:00,BULL_PUT,24746.95,24750,24250,208.4,46.15,255.3,55.8,162.25,199.5,-37.25,-7263.75,243.8405884595,-7507.5905884595,Reversal,2025-06-05,0,False,False,195,1460256,70116,77128,0,96513,4.8
2025-06-03 10:40:00,2025-06-04 14:05:00,BEAR_CALL,24642.85,24650,25150,214.85,51.85,70.25,4.85,163.0,65.4,97.6,19032.0,179.67688153400002,18852.323118466,Reversal,2025-06-05,1,True,False,195,1452748,69821,76804,0,96107,4.8
2025-06-04 14:05:00,2025-06-05 12:55:00,BULL_PUT,24627.15,24650,24150,93.6,3.7,6.8,0.4,89.89999999999999,6.3999999999999995,83.49999999999999,16282.499999999996,122.684818835,16159.815181164997,Reversal,2025-06-05,1,True,False,195,1471601,69777,76755,0,96046,4.7
2025-06-05 12:55:00,2025-06-06 10:05:00,BEAR_CALL,24796.35,24800,25300,233.65,53.2,140.6,23.6,180.45,117.0,63.44999999999999,12372.749999999998,210.09364736150002,12162.656352638498,Reversal,2025-06-12,1,True,True,195,1487761,101252,111377,30995,96706,6.8
2025-06-06 10:05:00,2025-06-10 09:25:00,BULL_PUT,24794.6,24800,24300,225.4,48.9,23.2,4.3,176.5,18.9,157.6,30732.0,168.880246334,30563.119753666,Reversal,2025-06-12,4,True,False,195,1499923,70251,77277,0,96699,4.7
2025-06-10 09:25:00,2025-06-10 10:10:00,BEAR_CALL,25089.25,25100,25600,138.05,10.0,134.6,8.3,128.05,126.3,1.7500000000000142,341.2500000000028,173.8845880985,167.3654119015028,Reversal,2025-06-12,0,False,False,195,1530486,71086,78195,0,97848,4.6
2025-06-10 10:10:00,2025-06-11 13:30:00,BULL_PUT,25156.9,25150,24650,109.9,12.2,60.3,3.5,97.7,56.8,40.900000000000006,7975.500000000001,143.936567717,7831.563432283001,Reversal,2025-06-12,1,True,False,195,1530654,71278,78406,0,98112,4.7
2025-06-11 13:30:00,2025-06-12 09:20:00,BEAR_CALL,25164.2,25150,25650,85.1,2.65,59.3,1.2,82.44999999999999,58.099999999999994,24.349999999999994,4748.249999999999,135.3086288975,4612.941371102499,Reversal,2025-06-12,1,True,False,195,1538485,71299,78428,0,98140,4.6
2025-06-12 09:20:00,2025-06-12 09:40:00,BULL_PUT,25173.9,25150,24650,148.6,29.6,166.2,35.0,119.0,131.2,-12.199999999999989,-2378.9999999999977,194.86139862200002,-2573.861398621998,Reversal,2025-06-19,0,False,True,195,1543098,102793,113073,31467,98178,6.7
2025-06-12 09:40:00,2025-06-13 09:25:00,BEAR_CALL,25103.5,25100,25600,215.0,34.25,45.05,7.2,180.75,37.849999999999994,142.9,27865.5,171.69602094500004,27693.803979055,Reversal,2025-06-19,1,True,True,195,1540524,102506,112757,31379,97904,6.7
2025-06-13 09:25:00,2025-06-13 14:55:00,BULL_PUT,24644.25,24650,24150,210.1,62.9,178.05,49.0,147.2,129.05,18.149999999999977,3539.2499999999955,222.05022173150005,3317.1997782684953,Reversal,2025-06-19,0,False,False,195,1568218,69825,76808,0,96113,4.5
2025-06-13 14:55:00,2025-06-16 09:15:00,BEAR_CALL,24663.95,24650,25150,183.7,28.35,221.8,28.85,155.35,192.95000000000002,-37.60000000000002,-7332.000000000005,218.495915801,-7550.495915801004,Reversal,2025-06-19,3,True,False,195,1571535,69881,76869,0,96189,4.4
2025-06-16 09:15:00,2025-06-16 09:45:00,BULL_PUT,24788.95,24800,24300,165.05,34.05,156.45,30.05,131.0,126.39999999999999,4.6000000000000085,897.0000000000017,195.67994832800002,701.3200516720017,Reversal,2025-06-19,0,False,False,195,1563985,70235,77259,0,96677,4.5
2025-06-16 09:45:00,2025-06-16 10:25:00,BEAR_CALL,24713.25,24700,25200,178.15,17.4,201.6,20.7,160.75,180.9,-20.150000000000006,-3929.250000000001,208.02617764549998,-4137.276177645501,Reversal,2025-06-19,0,False,False,195,1564686,70021,77023,0,96382,4.5
2025-06-16 10:25:00,2025-06-17 09:25:00,BULL_PUT,24825.95,24850,24350,157.6,28.5,116.05,21.4,129.1,94.65,34.44999999999999,6717.749999999998,179.3064945365,6538.443505463498,Reversal,2025-06-19,1,True,False,195,1560549,70340,77374,0,96821,4.5
2025-06-17 09:25:00,2025-06-18 09:20:00,BEAR_CALL,24882.6,24900,25400,113.9,9.35,65.45,3.15,104.55000000000001,62.300000000000004,42.25000000000001,8238.750000000002,146.1538312655,8092.596168734502,Reversal,2025-06-19,1,True,False,195,1567087,70501,77551,0,97042,4.5
2025-06-18 09:20:00,2025-06-18 10:30:00,BULL_PUT,24879.75,24900,24400,131.55,11.7,100.95,7.35,119.85000000000001,93.60000000000001,26.25,5118.75,162.4529861765,4956.2970138235,Reversal,2025-06-19,0,False,False,195,1575180,70493,77542,0,97031,4.5
2025-06-18 10:30:00,2025-06-19 09:30:00,BEAR_CALL,24854.35,24850,25350,101.45,3.65,31.35,1.15,97.8,30.200000000000003,67.6,13181.999999999998,132.006085088,13049.993914911998,Reversal,2025-06-19,1,True,False,195,1580136,70421,77463,0,96932,4.5
2025-06-19 09:30:00,2025-06-19 15:20:00,BULL_PUT,24827.9,24850,24350,194.4,53.25,212.4,64.75,141.15,147.65,-6.5,-1267.5,230.931836324,-1498.431836324,Reversal,2025-06-26,0,False,True,195,1593186,101381,111519,31035,96829,6.4
2025-06-19 15:20:00,2025-06-20 09:15:00,BEAR_CALL,24779.6,24800,25300,195.6,31.15,219.45,33.75,164.45,185.7,-21.25,-4143.75,222.73053316850002,-4366.4805331685,Reversal,2025-06-26,1,True,True,195,1591688,101183,111302,30974,96640,6.4
2025-06-20 09:15:00,2025-06-23 09:15:00,BULL_PUT,24859.7,24850,24350,155.15,36.4,98.25,27.1,118.75,71.15,47.599999999999994,9281.999999999998,175.86613174699997,9106.133868252999,Reversal,2025-06-26,3,True,False,195,1587321,70436,77479,0,96953,4.4
2025-06-23 09:15:00,2025-06-23 10:45:00,BEAR_CALL,24930.0,24950,25450,168.0,17.4,134.15,11.65,150.6,122.5,28.099999999999994,5479.499999999999,183.630876956,5295.869123043999,Reversal,2025-06-26,0,False,False,195,1596427,70635,77698,0,97227,4.4
2025-06-23 10:45:00,2025-06-23 15:20:00,BULL_PUT,24934.0,24950,24450,154.7,30.55,117.15,24.45,124.14999999999999,92.7,31.44999999999999,6132.749999999998,179.83922131550003,5952.910778684498,Reversal,2025-06-26,0,False,False,195,1601723,70646,77711,0,97243,4.4
2025-06-23 15:20:00,2025-06-24 09:15:00,BEAR_CALL,24966.05,24950,25450,157.65,10.05,326.2,42.25,147.6,283.95,-136.35,-26588.25,242.9126218745,-26831.1626218745,Reversal,2025-06-26,1,True,False,195,1607676,70737,77811,0,97368,4.4
2025-06-24 09:15:00,2025-06-24 09:45:00,BULL_PUT,25234.4,25250,24750,122.15,16.25,155.55,20.1,105.9,135.45000000000002,-29.55000000000001,-5762.250000000002,179.2233030515,-5941.473303051502,Reversal,2025-06-26,0,False,False,195,1580845,71497,78647,0,98414,4.5
2025-06-24 09:45:00,2025-06-24 10:15:00,BEAR_CALL,25138.15,25150,25650,136.25,9.5,190.25,13.2,126.75,177.05,-50.30000000000001,-9808.500000000002,190.439070296,-9998.939070296003,Reversal,2025-06-26,0,False,False,195,1574904,71225,78347,0,98039,4.5
2025-06-24 10:15:00,2025-06-24 12:40:00,BULL_PUT,25236.8,25250,24750,113.4,17.75,119.6,17.0,95.65,102.6,-6.949999999999989,-1355.2499999999977,165.9048821825,-1521.1548821824977,Reversal,2025-06-26,0,False,False,195,1564905,71504,78655,0,98424,4.6
2025-06-24 12:40:00,2025-06-25 09:15:00,BEAR_CALL,25181.15,25200,25700,148.05,8.65,68.2,3.05,139.4,65.15,74.25,14478.75,156.3014689085,14322.4485310915,Reversal,2025-06-26,1,True,False,195,1563384,71347,78481,0,98206,4.6
2025-06-25 09:15:00,2025-06-26 10:40:00,BULL_PUT,25161.85,25150,24650,91.55,5.9,14.3,1.2,85.64999999999999,13.100000000000001,72.54999999999998,14147.249999999996,124.6530839585,14022.596916041497,Reversal,2025-06-26,1,True,False,195,1577706,71292,78421,0,98131,4.5
2025-06-26 10:40:00,2025-06-26 12:20:00,BEAR_CALL,25306.8,25300,25800,231.05,45.5,252.1,47.5,185.55,204.6,-19.049999999999983,-3714.749999999997,246.8531545745,-3961.603154574497,Reversal,2025-07-03,0,False,True,195,1591729,103336,113670,31633,98697,6.5
2025-06-26 12:20:00,2025-06-30 09:45:00,BULL_PUT,25402.45,25400,24900,175.8,43.85,60.5,10.2,131.95000000000002,50.3,81.65000000000002,15921.750000000004,166.8821848205,15754.867815179503,Reversal,2025-07-03,4,True,True,195,1587767,103727,114099,31753,99070,6.5
2025-06-30 09:45:00,2025-07-01 09:20:00,BEAR_CALL,25569.4,25550,26050,170.75,15.9,122.4,10.55,154.85,111.85000000000001,42.999999999999986,8384.999999999996,180.632842748,8204.367157251996,Reversal,2025-07-03,1,True,False,195,1603522,72447,79691,0,99721,4.5
2025-07-01 09:20:00,2025-07-01 10:55:00,BULL_PUT,25556.7,25550,25050,128.4,13.85,106.05,8.65,114.55000000000001,97.39999999999999,17.15000000000002,3344.250000000004,163.5718656785,3180.6781343215043,Reversal,2025-07-03,0,False,False,195,1611726,72411,79652,0,99671,4.5
2025-07-01 10:55:00,2025-07-02 09:15:00,BEAR_CALL,25520.95,25500,26000,127.45,8.2,132.35,4.4,119.25,127.94999999999999,-8.699999999999989,-1696.4999999999977,169.07383071200002,-1865.5738307119977,Reversal,2025-07-03,1,True,False,195,1614907,72309,79540,0,99532,4.5
2025-07-02 09:15:00,2025-07-02 09:40:00,BULL_PUT,25590.8,25600,25100,88.7,3.55,99.8,3.9,85.15,95.89999999999999,-10.749999999999986,-2096.2499999999973,148.5874857485,-2244.8374857484973,Reversal,2025-07-03,0,False,False,195,1613041,72507,79758,0,99804,4.5
2025-07-02 09:40:00,2025-07-02 15:00:00,BEAR_CALL,25535.9,25550,26050,82.5,2.4,35.3,1.4,80.1,33.9,46.199999999999996,9009.0,127.833876008,8881.166123992,Reversal,2025-07-03,0,False,False,195,1610796,72352,79587,0,99590,4.5
2025-07-02 15:00:00,2025-07-03 09:25:00,BULL_PUT,25456.35,25450,24950,69.75,2.35,53.45,1.05,67.4,52.400000000000006,15.0,2925.0,129.334434158,2795.665565842,Reversal,2025-07-03,1,True,False,195,1619678,72126,79339,0,99280,4.5
2025-07-03 09:25:00,2025-07-03 09:45:00,BEAR_CALL,25435.45,25450,25950,179.05,27.85,204.5,32.0,151.20000000000002,172.5,-21.299999999999983,-4153.499999999996,213.14348244200002,-4366.643482441997,Reversal,2025-07-10,0,False,True,195,1622473,103861,114248,31794,99198,6.4
2025-07-03 09:45:00,2025-07-03 12:15:00,BULL_PUT,25518.15,25500,25000,144.45,25.8,147.6,25.1,118.64999999999999,122.5,-3.8500000000000085,-750.7500000000017,185.3752688585,-936.1252688585017,Reversal,2025-07-10,0,False,True,195,1618107,104199,114619,31898,99521,6.4
2025-07-03 12:15:00,2025-07-03 13:35:00,BEAR_CALL,25489.9,25500,26000,170.35,23.65,194.35,29.05,146.7,165.29999999999998,-18.599999999999994,-3626.999999999999,206.67693456199999,-3833.676934561999,Reversal,2025-07-10,0,False,True,195,1617171,104084,114492,31862,99411,6.4
2025-07-03 13:35:00,2025-07-03 13:55:00,BULL_PUT,25569.5,25550,25050,156.0,27.2,164.8,27.95,128.8,136.85000000000002,-8.050000000000011,-1569.7500000000023,194.3515716485,-1764.1015716485022,Reversal,2025-07-10,0,False,True,195,1613337,104409,114850,31962,99721,6.5
2025-07-03 13:55:00,2025-07-04 14:35:00,BEAR_CALL,25499.45,25500,26000,181.5,27.65,107.45,11.55,153.85,95.9,57.94999999999999,11300.249999999998,180.6910913345,11119.558908665498,Reversal,2025-07-10,1,True,True,195,1611573,104123,114535,31874,99448,6.5
2025-07-04 14:35:00,2025-07-09 13:00:00,BULL_PUT,25433.45,25450,24950,148.8,19.65,31.35,2.1,129.15,29.25,99.9,19480.5,146.78979679699998,19333.710203203,Reversal,2025-07-10,5,True,False,195,1622692,72061,79268,0,99190,4.4
2025-07-09 13:00:00,2025-07-10 13:05:00,BEAR_CALL,25490.5,25500,26000,95.4,2.5,4.9,0.7,92.9,4.2,88.7,17296.5,122.62369920500001,17173.876300795,Target,2025-07-10,1,True,False,195,1642026,72223,79445,0,99413,4.4
2025-07-10 13:05:00,2025-07-14 14:50:00,BEAR_CALL,25380.6,25400,25900,155.75,19.05,23.2,3.1,136.7,20.099999999999998,116.6,22737.0,146.63402159300003,22590.365978407,Reversal,2025-07-17,4,True,True,195,1659200,103637,114001,31726,98984,6.2
2025-07-14 14:50:00,2025-07-15 14:50:00,BULL_PUT,25083.55,25100,24600,107.7,8.9,39.0,2.8,98.8,36.2,62.599999999999994,12206.999999999998,136.819080392,12070.180919607998,Reversal,2025-07-17,1,True,False,195,1681790,71070,78177,0,97826,4.2
2025-07-15 14:50:00,2025-07-15 15:20:00,BEAR_CALL,25164.0,25150,25650,98.5,4.25,118.95,4.0,94.25,114.95,-20.700000000000003,-4036.5000000000005,156.807400991,-4193.307400991001,Reversal,2025-07-17,0,False,False,195,1693860,71298,78428,0,98140,4.2
2025-07-15 15:20:00,2025-07-16 09:15:00,BULL_PUT,25220.85,25200,24700,57.95,3.4,73.4,2.2,54.550000000000004,71.2,-16.65,-3246.7499999999995,132.11932507849997,-3378.8693250784995,Reversal,2025-07-17,1,True,False,195,1689667,71459,78605,0,98361,4.2
2025-07-16 09:15:00,2025-07-16 11:50:00,BEAR_CALL,25159.75,25150,25650,81.85,2.4,72.1,2.0,79.44999999999999,70.1,9.349999999999994,1823.2499999999989,138.22834116049998,1685.021658839499,Reversal,2025-07-17,0,False,False,195,1686288,71286,78415,0,98123,4.2
2025-07-16 11:50:00,2025-07-17 09:45:00,BULL_PUT,25209.65,25200,24700,76.0,1.55,39.95,0.8,74.45,39.150000000000006,35.3,6883.499999999999,127.10780672899999,6756.392193270999,Reversal,2025-07-17,1,True,False,195,1687973,71427,78570,0,98318,4.2
2025-07-17 09:45:00,2025-07-18 14:30:00,BEAR_CALL,25183.9,25200,25700,137.65,14.25,58.6,6.15,123.4,52.45,70.95,13835.25,152.0561425895,13683.1938574105,Reversal,2025-07-24,1,True,True,195,1694730,102834,113118,31480,98217,6.1
2025-07-18 14:30:00,2025-07-21 09:20:00,BULL_PUT,25004.6,25000,24500,114.35,14.55,133.7,10.75,99.8,122.94999999999999,-23.14999999999999,-4514.249999999998,168.14376111050004,-4682.393761110498,Reversal,2025-07-24,3,True,False,195,1708413,70846,77931,0,97518,4.1
2025-07-21 09:20:00,2025-07-21 09:45:00,BEAR_CALL,24925.4,24950,25450,113.15,9.85,120.1,10.9,103.30000000000001,109.19999999999999,-5.899999999999977,-1150.4999999999955,163.59355352,-1314.0935535199956,Reversal,2025-07-24,0,False,False,195,1703731,70622,77684,0,97209,4.1
2025-07-21 09:45:00,2025-07-22 10:40:00,BULL_PUT,24996.4,25000,24500,123.1,10.15,39.7,3.45,112.94999999999999,36.25,76.69999999999999,14956.499999999998,141.57246123199997,14814.927538767999,Reversal,2025-07-24,1,True,False,195,1702416,70823,77905,0,97486,4.2
2025-07-22 10:40:00,2025-07-23 09:15:00,BEAR_CALL,25087.85,25100,25600,80.35,3.4,79.45,1.8,76.94999999999999,77.65,-0.700000000000017,-136.50000000000333,139.92413645,-276.4241364500033,Reversal,2025-07-24,1,True,False,195,1717231,71082,78190,0,97843,4.1
2025-07-23 09:15:00,2025-07-24 09:45:00,BULL_PUT,25132.6,25150,24650,69.3,1.9,14.1,1.05,67.39999999999999,13.049999999999999,54.349999999999994,10598.249999999998,118.04072280049999,10480.209277199498,Reversal,2025-07-24,1,True,False,195,1716955,71209,78330,0,98017,4.1
2025-07-24 09:45:00,2025-07-24 13:45:00,BEAR_CALL,25175.95,25200,25700,136.5,12.65,85.0,9.75,123.85,75.25,48.599999999999994,9476.999999999998,160.06105375700002,9316.938946242999,Reversal,2025-07-31,0,False,True,195,1727435,102802,113082,31470,98186,6.0
2025-07-24 13:45:00,2025-07-25 09:15:00,BULL_PUT,25099.5,25100,24600,128.75,19.2,197.7,25.85,109.55,171.85,-62.3,-12148.5,194.824655045,-12343.324655045,Reversal,2025-07-31,1,True,True,195,1736752,102490,112739,31374,97888,5.9
2025-07-25 09:15:00,2025-07-25 09:25:00,BEAR_CALL,24934.5,24950,25450,134.1,13.6,124.45,12.45,120.5,112.0,8.5,1657.5,171.385418198,1486.114581802,Reversal,2025-07-31,0,False,False,195,1724409,70648,77713,0,97245,4.1
2025-07-25 09:25:00,2025-07-25 10:10:00,BULL_PUT,24990.85,25000,24500,153.05,20.5,160.5,20.45,132.55,140.05,-7.5,-1462.5,189.652401335,-1652.152401335,Reversal,2025-07-31,0,False,False,195,1725895,70807,77888,0,97464,4.1
2025-07-25 10:10:00,2025-07-28 09:30:00,BEAR_CALL,24903.3,24900,25400,144.25,14.95,80.55,8.1,129.3,72.45,56.85000000000001,11085.750000000002,160.6940655455,10925.055934454502,Reversal,2025-07-31,3,True,False,195,1724243,70559,77615,0,97123,4.1
2025-07-28 09:30:00,2025-07-28 10:45:00,BULL_PUT,24844.65,24850,24350,123.65,10.95,122.8,11.65,112.7,111.14999999999999,1.5500000000000114,302.2500000000022,167.56990220149999,134.68009779850223,Reversal,2025-07-31,0,False,False,195,1735168,70393,77432,0,96894,4.1
2025-07-28 10:45:00,2025-07-29 12:50:00,BEAR_CALL,24782.95,24800,25300,130.7,13.4,53.8,6.8,117.29999999999998,47.0,70.29999999999998,13708.499999999996,148.87887376100002,13559.621126238997,Reversal,2025-07-31,1,True,False,195,1735302,70218,77240,0,96654,4.0
2025-07-29 12:50:00,2025-07-31 09:15:00,BULL_PUT,24710.6,24700,24200,75.7,5.95,73.15,2.95,69.75,70.2,-0.45000000000000284,-87.75000000000055,137.3968103825,-225.14681038250058,Reversal,2025-07-31,2,True,False,195,1748862,70013,77015,0,96371,4.0
2025-07-31 09:15:00,2025-07-31 11:00:00,BEAR_CALL,24680.3,24700,25200,166.45,25.25,183.7,27.9,141.2,155.79999999999998,-14.599999999999994,-2846.999999999999,202.40650877899998,-3049.406508778999,Reversal,2025-08-07,0,False,True,195,1748637,100778,110856,30850,96253,5.8
2025-07-31 11:00:00,2025-07-31 14:45:00,BULL_PUT,24758.85,24750,24250,160.5,34.5,95.9,20.7,126.0,75.2,50.8,9906.0,174.74375070800002,9731.256249292,Reversal,2025-08-07,0,False,True,195,1745588,101099,111209,30949,96560,5.8
2025-07-31 14:45:00,2025-08-04 09:15:00,BEAR_CALL,24858.3,24850,25350,176.2,22.1,53.25,5.2,154.1,48.05,106.05,20679.75,161.6471012525,20518.1028987475,Reversal,2025-08-07,4,True,True,195,1755319,101505,111655,31073,96947,5.8
2025-08-04 09:15:00,2025-08-05 09:35:00,BULL_PUT,24639.5,24650,24150,147.75,20.1,93.25,8.6,127.65,84.65,43.0,8385.0,165.846352211,8219.153647789,Reversal,2025-08-07,1,True,False,195,1775837,69812,76793,0,96094,3.9
2025-08-05 09:35:00,2025-08-07 10:05:00,BEAR_CALL,24633.45,24650,25150,122.45,6.95,6.4,1.35,115.5,5.050000000000001,110.45,21537.75,131.1112895045,21406.6387104955,Target,2025-08-07,2,True,False,195,1784056,69795,76774,0,96070,3.9
2025-08-07 10:05:00,2025-08-07 14:10:00,BEAR_CALL,24471.4,24450,24950,178.45,20.9,135.7,13.9,157.54999999999998,121.79999999999998,35.75,6971.25,187.8943966385,6783.3556033615,Reversal,2025-08-14,0,False,True,195,1805463,99925,109917,30589,95438,5.5
2025-08-07 14:10:00,2025-08-08 09:25:00,BULL_PUT,24427.6,24450,23950,147.95,23.95,76.7,11.0,123.99999999999999,65.7,58.29999999999998,11368.499999999996,162.223762448,11206.276237551996,Reversal,2025-08-14,1,True,True,195,1812246,99746,109721,30534,95268,5.5
2025-08-08 09:25:00,2025-08-11 10:15:00,BEAR_CALL,24515.5,24500,25000,179.4,18.0,95.6,8.05,161.4,87.55,73.85000000000001,14400.750000000002,174.9407828615,14225.809217138501,Reversal,2025-08-14,3,True,False,195,1823452,69461,76407,0,95610,3.8
2025-08-11 10:15:00,2025-08-12 10:25:00,BULL_PUT,24421.4,24400,23900,100.95,10.85,22.35,3.9,90.10000000000001,18.450000000000003,71.65,13971.750000000002,130.7161981715,13841.033801828502,Reversal,2025-08-14,1,True,False,195,1837678,69194,76113,0,95243,3.8
2025-08-12 10:25:00,2025-08-12 12:35:00,BEAR_CALL,24613.65,24600,25100,135.0,5.8,113.1,4.25,129.2,108.85,20.349999999999994,3968.249999999999,165.46814723449998,3802.781852765499,Reversal,2025-08-14,0,False,False,195,1851519,69739,76713,0,95993,3.8
2025-08-12 12:35:00,2025-08-12 14:05:00,BULL_PUT,24637.4,24650,24150,88.95,6.75,124.4,7.95,82.2,116.45,-34.25,-6678.75,157.0173223715,-6835.7673223715,Reversal,2025-08-14,0,False,False,195,1855322,69806,76787,0,96086,3.8
2025-08-12 14:05:00,2025-08-13 09:15:00,BEAR_CALL,24553.05,24550,25050,99.9,4.0,101.35,2.7,95.9,98.64999999999999,-2.749999999999986,-536.2499999999973,151.8352513085,-688.0852513084973,Reversal,2025-08-14,1,True,False,195,1848486,69567,76524,0,95757,3.8
2025-08-13 09:15:00,2025-08-14 14:00:00,BULL_PUT,24566.3,24550,24050,52.35,2.2,2.95,0.5,50.15,2.45,47.699999999999996,9301.5,110.06623604,9191.43376396,Target,2025-08-14,1,True,False,195,1847798,69605,76565,0,95809,3.8
2025-08-14 14:00:00,2025-08-18 11:55:00,BULL_PUT,24638.7,24650,24150,124.0,20.0,25.55,3.7,104.0,21.85,82.15,16019.250000000002,138.7540546475,15880.495945352503,Reversal,2025-08-21,4,True,True,195,1856989,100608,110669,30798,96091,5.4
2025-08-18 11:55:00,2025-08-18 13:05:00,BEAR_CALL,24916.65,24900,25400,156.55,12.1,146.5,10.45,144.45000000000002,136.05,8.400000000000006,1638.0000000000011,183.154505528,1454.845494472001,Reversal,2025-08-21,0,False,False,195,1872870,70597,77657,0,97175,3.8
2025-08-18 13:05:00,2025-08-18 15:05:00,BULL_PUT,24944.85,24950,24450,113.6,9.9,118.4,10.15,103.69999999999999,108.25,-4.550000000000011,-887.2500000000023,163.03403099149998,-1050.2840309915023,Reversal,2025-08-21,0,False,False,195,1874325,70677,77745,0,97285,3.8
2025-08-18 15:05:00,2025-08-19 11:05:00,BEAR_CALL,24877.7,24900,25400,126.3,7.8,110.45,3.55,118.5,106.9,11.599999999999994,2261.999999999999,162.29064920300002,2099.709350796999,Reversal,2025-08-21,1,True,False,195,1873275,70487,77535,0,97023,3.8
2025-08-19 11:05:00,2025-08-19 14:05:00,BULL_PUT,24939.15,24950,24450,81.55,4.75,72.8,4.6,76.8,68.2,8.599999999999994,1676.9999999999989,139.269801431,1537.730198568999,Reversal,2025-08-21,0,False,False,195,1875374,70661,77727,0,97263,3.8
2025-08-19 14:05:00,2025-08-20 10:15:00,BEAR_CALL,24939.65,24950,25450,85.4,2.8,95.7,1.45,82.60000000000001,94.25,-11.649999999999991,-2271.749999999998,145.7693261705,-2417.519326170498,Reversal,2025-08-21,1,True,False,195,1876912,70662,77729,0,97265,3.8
2025-08-20 10:15:00,2025-08-21 12:40:00,BULL_PUT,24998.95,25000,24500,70.35,2.45,3.8,0.7,67.89999999999999,3.0999999999999996,64.8,12636.0,115.36972439899999,12520.630275601,Target,2025-08-21,1,True,False,195,1874494,70830,77913,0,97496,3.8
2025-08-21 12:40:00,2025-08-21 15:05:00,BULL_PUT,25122.55,25100,24600,103.05,15.1,104.65,13.15,87.95,91.5,-3.549999999999997,-692.2499999999994,157.5105609485,-849.7605609484995,Reversal,2025-08-28,0,False,True,195,1887015,102584,112842,31403,97978,5.4
2025-08-21 15:05:00,2025-08-25 09:15:00,BEAR_CALL,25084.2,25100,25600,139.65,9.15,41.6,2.85,130.5,38.75,91.75,17891.25,146.4399172475,17744.8100827525,Reversal,2025-08-28,4,True,True,195,1886165,102427,112670,31355,97828,5.4
2025-08-25 09:15:00,2025-08-25 10:05:00,BULL_PUT,24923.8,24900,24400,78.45,5.35,73.45,4.55,73.10000000000001,68.9,4.200000000000003,819.0000000000006,138.633843134,680.3661568660006,Reversal,2025-08-28,0,False,False,195,1903910,70617,77679,0,97203,3.7
2025-08-25 10:05:00,2025-08-25 11:55:00,BEAR_CALL,24905.25,24900,25400,110.1,5.4,133.6,5.6,104.69999999999999,128.0,-23.30000000000001,-4543.500000000002,164.708135261,-4708.208135261002,Reversal,2025-08-28,0,False,False,195,1904591,70565,77621,0,97130,3.7
2025-08-25 11:55:00,2025-08-25 15:10:00,BULL_PUT,24964.15,24950,24450,68.55,3.8,60.65,3.75,64.75,56.9,7.850000000000001,1530.7500000000002,131.91368065250003,1398.8363193475002,Reversal,2025-08-28,0,False,False,195,1899882,70732,77805,0,97360,3.7
2025-08-25 15:10:00,2025-08-28 09:15:00,BEAR_CALL,24954.9,24950,25450,97.7,3.35,4.05,1.15,94.35000000000001,2.9,91.45,17832.75,123.2196569375,17709.5303430625,Target,2025-08-28,3,True,False,195,1901281,70706,77776,0,97324,3.7
2025-08-28 09:15:00,2025-08-28 09:50:00,BEAR_CALL,24577.25,24600,25100,144.75,15.5,125.9,15.25,129.25,110.65,18.599999999999994,3626.999999999999,175.687857482,3451.3121425179993,Reversal,2025-09-02,0,False,True,195,1918991,100357,110393,30722,95851,5.2
